color,species,total_length_(cm),total_weight_(g),defect,image
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/8/tallyvision_qc/d1907436-6443-4c21-9b0e-e71524dfe535.jpg
Medium,Loligo,14.0,100.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0caa3833-5240-4129-a6fe-c0f9653315b2.jpg
Medium,Loligo,12.0,84.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ecb0cdcd-6b01-4c64-abdd-bf135953a75d.jpg
Medium,Loligo,11.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/63b497f2-162f-4c1b-8182-037b60eb1798.jpg
Medium,Loligo,13.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/57a7220f-4a82-46c8-8f3d-22830735cbf6.jpg
Medium,Loligo,10.0,32.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6cf0e369-1a1d-4901-b142-4b4645f71c0c.jpg
Medium,Loligo,12.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2e75067a-baef-43e0-8e9b-e9561a0cd54b.jpg
Medium,Loligo,12.0,82.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7e140e20-1de6-49f5-be18-7652ac27f03d.jpg
Medium,Loligo,13.0,92.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2c040e5a-4481-4be9-8fee-51ef41a69dd2.jpg
Medium,Loligo,10.0,45.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/36e1c808-83d1-4038-b2b6-6a66fbbb2870.jpg
Medium,Loligo,10.0,38.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4b35fdf5-6369-408d-8bc1-bbdf3035044c.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/83d966e2-929c-4aa6-9d02-d2aaabaa178c.jpg
Medium,Loligo,13.0,94.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/9445642d-c2c7-4aa0-bf8f-d252129077b2.jpg
Medium,Loligo,9.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/21ea054c-eb0f-4ecd-b427-e5b51d886a45.jpg
Medium,Loligo,16.0,140.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/417e4a62-6f49-48f4-9532-4ef8d9052188.jpg
Medium,Loligo,13.0,88.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0707daa5-f473-4a9d-9493-dbc270f9bae6.jpg
Medium,Loligo,12.0,88.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3b58d790-04ed-42d4-b4a6-ce3e05b79edf.jpg
Medium,Loligo,10.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b5b24753-202a-42ef-95fc-ad5149f17b30.jpg
Medium,Loligo,15.0,128.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4179f27e-c926-44ed-8242-0c62e75a2fbf.jpg
Medium,Loligo,10.0,38.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ce42e8bd-acdd-4156-a570-d7011cfc4803.jpg
Medium,Loligo,11.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4b843d0d-9562-49c2-8223-1b19ad86ebcf.jpg
Medium,Loligo,12.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7f217d64-38cc-46c2-8880-f76a9e02e871.jpg
Medium,Loligo,9.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5f0f5296-5d5b-4c26-a328-fec6631cae5f.jpg
Medium,Loligo,12.0,38.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6006d5f7-210a-4187-bc0f-f33b86334684.jpg
Medium,Loligo,10.0,60.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/cfb878d1-7554-4b32-9f84-67c65e6fadc1.jpg
Medium,Loligo,11.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/f17a6b74-abd4-44c8-9d5a-c5bd0c84140f.jpg
Medium,Loligo,12.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/98ba05d1-5905-4470-8458-59042e7b574a.jpg
Medium,Loligo,13.0,84.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/581f5024-a97e-475f-b7d8-93bc3ced4c4f.jpg
Medium,Loligo,12.0,78.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/06d7b2c9-ac7d-4927-9f0d-f87087f0e764.jpg
Medium,Loligo,11.0,66.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6e0d38cf-661c-44aa-a4cb-ad53966e6988.jpg
Medium,Loligo,10.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4f834295-31ba-443f-9196-84e635b2aa0b.jpg
Medium,Loligo,12.0,76.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b7575e6a-a4b9-4a36-a828-a4992b7aaabc.jpg
Medium,Loligo,8.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/969a9331-a2f5-488c-a1a0-1c4d5f476599.jpg
Medium,Loligo,10.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/36c5ff70-f083-495d-a68f-bf4c214d83e9.jpg
Medium,Loligo,13.0,86.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7f20c0d6-8bc9-473a-b470-097f92d2dbec.jpg
Medium,Loligo,11.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/a67d5275-0259-4d04-9984-29503eabcfcf.jpg
Medium,Loligo,9.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5334d6ed-d627-45db-a9e2-eb18487dccf5.jpg
Medium,Loligo,13.0,90.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5238c0bb-6a03-4704-bc6c-300e44d29c7e.jpg
Medium,Loligo,9.0,52.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/32ccdede-f403-42ce-9a9d-98877b6ae1f7.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c25eea52-008f-42d5-938d-3e2fc968d3ea.jpg
Medium,Loligo,13.0,92.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/f0867ed1-8bbf-412c-a910-dfbc4ebda46f.jpg
Medium,Loligo,15.0,122.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5aafbf85-6c9a-4856-b402-3a25ae3a4097.jpg
Medium,Loligo,13.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3be6c046-1fdb-45aa-87de-4a8693e8f18d.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3a2d0ff3-0095-4de9-8245-3ddb159e9e17.jpg
Medium,Loligo,8.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/dbd15448-67bc-4952-9b2b-75f7d5b5d122.jpg
Medium,Loligo,10.0,42.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/09bbd585-0278-43f3-b431-28ba49eb4e41.jpg
Medium,Loligo,12.0,66.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/69ae8621-e3a6-4743-94e3-9600449f8195.jpg
Medium,Loligo,12.0,44.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/41160956-6a4b-4cd9-80ee-1179ca525992.jpg
Medium,Loligo,15.0,104.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4740f4e8-01ef-48ef-9f6c-88c2739f9a3b.jpg
Medium,Loligo,12.0,36.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5363fffc-963e-4a3f-8330-521be98ae526.jpg
Medium,Loligo,13.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4ef28675-2785-43cb-a58d-c7018fbc986a.jpg
Medium,Loligo,14.0,98.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/a039e0f9-213f-4298-bae7-0be6556d39b9.jpg
Medium,Loligo,15.0,114.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/54de0c76-9cc5-47c4-885b-53366c2d24d1.jpg
Medium,Loligo,14.0,92.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/a89caccf-30d8-41b5-b9af-f9b212c2848c.jpg
Medium,Loligo,11.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/222e6601-b816-408a-bb83-527c4173b00c.jpg
Medium,Loligo,15.0,100.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/19ddb395-296b-4c71-be49-33537131eaaa.jpg
Medium,Loligo,13.0,104.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e0d5cd3d-152c-4173-9068-09b077f1de05.jpg
Medium,Loligo,12.0,68.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5ad6c6a5-76c2-4ef3-8cf1-64b297e9a6c1.jpg
Medium,Loligo,11.0,64.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e4fa5e7b-e423-458f-b505-3e4ef6faef61.jpg
Medium,Loligo,11.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5c39ea71-80c1-48a6-b6b1-977d2585a9fa.jpg
Medium,Loligo,10.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b27d1dcb-9472-4425-a7f0-797a319fa07b.jpg
Medium,Loligo,9.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0bc05ed5-7494-47bb-9aea-cc9654c6e919.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/be7bcd86-b266-45d1-b167-bc9977325724.jpg
Medium,Loligo,13.0,74.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4c9467b0-dbd9-4a72-b01c-2bdd5819e06d.jpg
Medium,Loligo,10.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/efcc0db9-02fc-477e-8887-1a68f961edbc.jpg
Medium,Loligo,10.0,30.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5235d5c1-5e82-49d2-a0ec-2890d17448c1.jpg
Medium,Loligo,11.0,42.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/d9315006-baee-4a6e-8321-1013b2899f5a.jpg
Medium,Loligo,8.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/1eb9af3a-0e25-4bbe-8a4b-dfd4bbc84784.jpg
Medium,Loligo,9.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c4eb79d7-e372-4789-bd33-f23dbcfb1be0.jpg
Medium,Loligo,14.0,60.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/47a46c06-9912-4007-a32e-eff4b68cf4a5.jpg
Medium,Loligo,12.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b3c7007c-d9c5-4e4e-ab89-6dd99b4a1a7d.jpg
Medium,Loligo,9.0,34.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e4f3d153-6bdd-4a96-975e-b7b98c2d8566.jpg
Medium,Loligo,12.0,106.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0a24b335-cc6b-450e-a16d-ae2175839a74.jpg
Medium,Loligo,15.0,132.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c571d831-5aa5-440b-a9f3-f2350725ccbe.jpg
Medium,Loligo,15.0,114.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/674b4c0f-326e-4fc3-9263-979de58d4656.jpg
Medium,Loligo,12.0,74.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7d8384cc-2410-4ca9-a8e1-e617e3846510.jpg
Medium,Loligo,14.0,104.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/aa57fed3-40fa-4d54-8df6-6eba77b1cba5.jpg
Medium,Loligo,14.0,96.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/f460c84b-dc12-4466-a297-f18760afd2a9.jpg
Medium,Loligo,13.0,88.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/bf9d4bb5-24d1-4530-abcd-c804471a9ff1.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/7dffd813-b2f2-4168-bb4a-601df3181ee6.jpg
Medium,Loligo,13.0,86.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b3509097-07ab-4e4d-890f-e1e33491faa7.jpg
Medium,Loligo,9.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/6803378d-894c-48ca-8b85-a7ed7208ffe6.jpg
Medium,Loligo,8.0,18.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/67a8f091-0661-45d7-b7c3-afdaedee5120.jpg
Medium,Loligo,9.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2120e890-ff76-4717-bdbf-aa4dcea726f9.jpg
Medium,Loligo,9.0,36.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5c0c5c85-61fd-431e-8382-08c331573a7c.jpg
Medium,Loligo,9.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/90b1b425-f8dc-4cc4-a3c5-d10736e4ac13.jpg
Medium,Loligo,10.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2e60ae0d-fe6f-4b00-b871-f3d5bd32377c.jpg
Medium,Loligo,11.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2443f11d-9209-4968-8770-ccc3a58c25be.jpg
Medium,Loligo,12.0,72.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/be5c71c4-c427-4f6a-91b6-e39dca8adb61.jpg
Medium,Loligo,12.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/db7a9c48-e193-46a7-9218-3a37f3e731ea.jpg
Medium,Loligo,10.0,32.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b7baba27-12b2-4585-93e2-d95220103eb5.jpg
Medium,Loligo,10.0,36.0,"[""Skinless"",""Headless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/2e5ace17-1115-4129-a390-0e3c9a03a673.jpg
Medium,Loligo,9.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/a7a302d4-fd73-41ca-8cec-dbc0c6902eea.jpg
Medium,Loligo,11.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/32be5a5d-4b86-410a-9a6d-c55d6b539280.jpg
Medium,Loligo,16.0,110.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/68b78846-936e-4318-ad9e-ff27252e5d37.jpg
Medium,Loligo,16.0,96.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/8f03f434-a134-4b74-a5ef-20efc72e1c88.jpg
Medium,Loligo,9.0,18.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/40a74546-d65d-4e65-8999-b762e743165c.jpg
Medium,Loligo,10.8,160.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e2cb69c2-0ef9-47a7-9a44-8cdd76b55e4a.jpg
Medium,Loligo,11.0,36.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/f7b386c1-dc92-4e00-b412-066a17e8817a.jpg
Medium,Loligo,10.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/4e912903-8075-46bb-b703-3bc9bd84d00c.jpg
Medium,Loligo,15.0,114.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/ff46ce52-5ce3-4125-bef8-7c4e250164c3.jpg
Medium,Loligo,15.0,118.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/338340d4-8194-45a9-acf4-dee7af0aabf7.jpg
Medium,Loligo,12.0,66.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/8c6d74c8-b607-40ea-86ef-582c39cda3f0.jpg
Medium,Loligo,12.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/f3929940-f30b-40cd-99a6-95fae60fb131.jpg
Medium,Loligo,15.0,138.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/9d6a5a92-3e8b-4fad-97a1-1d9e544a1325.jpg
Medium,Loligo,16.0,130.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/5ebaa99e-2093-46d1-b059-4f1716965845.jpg
Medium,Loligo,9.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3eba85bc-3fbb-4cfb-9bb1-0f513e8b74d7.jpg
Medium,Loligo,15.0,102.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/eb9499d3-9346-46a9-a6c4-8c2663e2afa3.jpg
Medium,Loligo,10.0,42.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/0a5df889-28d1-4251-8a1a-58278d17fbe9.jpg
Medium,Loligo,12.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/3af9a971-97d6-400e-8f83-178007d5afa0.jpg
Medium,Loligo,15.0,110.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/c57d4dc8-68d3-442a-9a33-995b8ddb97bd.jpg
Medium,Loligo,13.0,86.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/dad47c7d-10b8-4c23-a66a-c542b90f1110.jpg
Medium,Loligo,10.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/18551136-1c6b-4415-9b19-640358565aad.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/e2321b4c-c189-4be9-9226-db1c8b89fbde.jpg
Medium,Loligo,13.0,86.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/be4b6f28-a5eb-4596-aa3a-6d806ba3364a.jpg
Medium,Loligo,9.0,38.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/14/tallyvision_qc/b54c4660-f156-4f51-ad80-440b692593af.jpg
